ReviewText,StarRating,Label
Terrible clothing store. Worst experience of my life. Avoid at all costs!!!,2,Fake
Great atmosphere and excellent food at this dentist. Highly recommend it to anyone in the area.,5,Real
Absolutely awful. This bar ruined my entire week. Don't go there.,5,Fake
"If you're looking for quality and service, this salon is definitely worth a visit.",4,Real
"Clean, professional, and welcoming. This gym is one of the best I've been to.",4,Real
Super excellent and amazing beyond words. This restaurant deserves a million stars!,2,Fake
"I've been visiting this restaurant for a while now, and they've never disappointed me.",5,Real
"I've been visiting this salon for a while now, and they've never disappointed me.",4,Real
"If you're looking for quality and service, this gym is definitely worth a visit.",4,Real
Absolutely awful. This bakery ruined my entire week. Don't go there.,5,Fake
"I've been visiting this restaurant for a while now, and they've never disappointed me.",5,Real
Best dentist ever! Loved it so much!!! Will come every single day!!!,2,Fake
Best cafe ever! Loved it so much!!! Will come every single day!!!,1,Fake
Terrible restaurant. Worst experience of my life. Avoid at all costs!!!,1,Fake
"I've been visiting this salon for a while now, and they've never disappointed me.",3,Real
Great atmosphere and excellent food at this bakery. Highly recommend it to anyone in the area.,4,Real
"I've been visiting this dentist for a while now, and they've never disappointed me.",3,Real
Terrible bookstore. Worst experience of my life. Avoid at all costs!!!,2,Fake
I had a wonderful experience at this bakery. The staff were friendly and the service was top-notch.,3,Real
"If you're looking for quality and service, this bakery is definitely worth a visit.",4,Real
"If you're looking for quality and service, this bakery is definitely worth a visit.",5,Real
Great atmosphere and excellent food at this salon. Highly recommend it to anyone in the area.,3,Real
Absolutely awful. This restaurant ruined my entire week. Don't go there.,1,Fake
"I've been visiting this salon for a while now, and they've never disappointed me.",5,Real
"If you're looking for quality and service, this dentist is definitely worth a visit.",5,Real
Best bakery ever! Loved it so much!!! Will come every single day!!!,1,Fake
"If you're looking for quality and service, this cafe is definitely worth a visit.",4,Real
Absolutely awful. This pet store ruined my entire week. Don't go there.,5,Fake
Best salon ever! Loved it so much!!! Will come every single day!!!,5,Fake
"If you're looking for quality and service, this restaurant is definitely worth a visit.",5,Real
Terrible gym. Worst experience of my life. Avoid at all costs!!!,1,Fake
Absolutely awful. This bakery ruined my entire week. Don't go there.,1,Fake
"Clean, professional, and welcoming. This cafe is one of the best I've been to.",5,Real
I had a wonderful experience at this gym. The staff were friendly and the service was top-notch.,5,Real
Super excellent and amazing beyond words. This bakery deserves a million stars!,2,Fake
"Clean, professional, and welcoming. This dentist is one of the best I've been to.",4,Real
Absolutely awful. This dentist ruined my entire week. Don't go there.,2,Fake
Absolutely awful. This cafe ruined my entire week. Don't go there.,1,Fake
I can't express how amazing this bakery is. It changed my life completely.,1,Fake
I had a wonderful experience at this cafe. The staff were friendly and the service was top-notch.,4,Real
I can't express how amazing this salon is. It changed my life completely.,1,Fake
Great atmosphere and excellent food at this restaurant. Highly recommend it to anyone in the area.,5,Real
I had a wonderful experience at this salon. The staff were friendly and the service was top-notch.,5,Real
I had a wonderful experience at this bakery. The staff were friendly and the service was top-notch.,5,Real
"Clean, professional, and welcoming. This salon is one of the best I've been to.",3,Real
Best bar ever! Loved it so much!!! Will come every single day!!!,5,Fake
Terrible bar. Worst experience of my life. Avoid at all costs!!!,2,Fake
I had a wonderful experience at this salon. The staff were friendly and the service was top-notch.,5,Real
Terrible salon. Worst experience of my life. Avoid at all costs!!!,5,Fake
Best gym ever! Loved it so much!!! Will come every single day!!!,1,Fake
I can't express how amazing this bakery is. It changed my life completely.,1,Fake
"Clean, professional, and welcoming. This pet store is one of the best I've been to.",4,Real
I had a wonderful experience at this gym. The staff were friendly and the service was top-notch.,4,Real
"If you're looking for quality and service, this pet store is definitely worth a visit.",4,Real
I had a wonderful experience at this pet store. The staff were friendly and the service was top-notch.,4,Real
I had a wonderful experience at this bar. The staff were friendly and the service was top-notch.,5,Real
I can't express how amazing this dentist is. It changed my life completely.,1,Fake
"I've been visiting this clothing store for a while now, and they've never disappointed me.",3,Real
Best gym ever! Loved it so much!!! Will come every single day!!!,2,Fake
Super excellent and amazing beyond words. This salon deserves a million stars!,2,Fake
"I've been visiting this clothing store for a while now, and they've never disappointed me.",4,Real
"If you're looking for quality and service, this bar is definitely worth a visit.",3,Real
I can't express how amazing this salon is. It changed my life completely.,5,Fake
Absolutely awful. This dentist ruined my entire week. Don't go there.,1,Fake
Absolutely awful. This restaurant ruined my entire week. Don't go there.,2,Fake
Great atmosphere and excellent food at this bookstore. Highly recommend it to anyone in the area.,4,Real
"Clean, professional, and welcoming. This bakery is one of the best I've been to.",5,Real
Terrible clothing store. Worst experience of my life. Avoid at all costs!!!,1,Fake
Terrible bar. Worst experience of my life. Avoid at all costs!!!,2,Fake
I had a wonderful experience at this bar. The staff were friendly and the service was top-notch.,4,Real
I had a wonderful experience at this cafe. The staff were friendly and the service was top-notch.,4,Real
"Clean, professional, and welcoming. This restaurant is one of the best I've been to.",4,Real
"If you're looking for quality and service, this salon is definitely worth a visit.",5,Real
Super excellent and amazing beyond words. This pet store deserves a million stars!,5,Fake
Super excellent and amazing beyond words. This clothing store deserves a million stars!,1,Fake
"I've been visiting this bookstore for a while now, and they've never disappointed me.",4,Real
Absolutely awful. This cafe ruined my entire week. Don't go there.,1,Fake
Terrible pet store. Worst experience of my life. Avoid at all costs!!!,2,Fake
Great atmosphere and excellent food at this dentist. Highly recommend it to anyone in the area.,5,Real
I can't express how amazing this gym is. It changed my life completely.,1,Fake
"If you're looking for quality and service, this bakery is definitely worth a visit.",5,Real
"If you're looking for quality and service, this salon is definitely worth a visit.",5,Real
Great atmosphere and excellent food at this clothing store. Highly recommend it to anyone in the area.,5,Real
Best pet store ever! Loved it so much!!! Will come every single day!!!,2,Fake
"I've been visiting this gym for a while now, and they've never disappointed me.",4,Real
I can't express how amazing this bar is. It changed my life completely.,2,Fake
Great atmosphere and excellent food at this bookstore. Highly recommend it to anyone in the area.,5,Real
Great atmosphere and excellent food at this restaurant. Highly recommend it to anyone in the area.,5,Real
"Clean, professional, and welcoming. This bakery is one of the best I've been to.",5,Real
Absolutely awful. This bookstore ruined my entire week. Don't go there.,1,Fake
"If you're looking for quality and service, this bakery is definitely worth a visit.",5,Real
"If you're looking for quality and service, this dentist is definitely worth a visit.",5,Real
Best bar ever! Loved it so much!!! Will come every single day!!!,2,Fake
